transaction_id,customer_id,transaction_datetime,amount,transaction_type,merchant_name,category,fraud_flag
35361,6049,2024-08-22 17:27:33,17.38,Purchase,Local Restaurant,Transportation,no_fraud
35362,1056,2024-08-22 17:30:17,14.38,Purchase,Geico,Healthcare,no_fraud
35363,2929,2024-08-22 18:53:48,23.9,Purchase,Hulu,Healthcare,no_fraud
35364,2634,2024-08-22 18:58:45,25.38,Purchase,Amazon Prime,Utilities,no_fraud
35365,9138,2024-08-22 19:50:01,33.95,Purchase,Medical Office,Entertainment,no_fraud
35366,5335,2024-08-22 20:07:07,12.26,Purchase,Dental Office,Education,no_fraud
35367,675,2024-08-22 21:01:12,25.17,Purchase,Coffee Shop,Travel,no_fraud
35368,3582,2024-08-22 21:11:58,30.68,Purchase,Subway,Healthcare,no_fraud
35369,8634,2024-08-22 21:59:25,31.49,Purchase,Jewelry Store,Home,no_fraud
35370,2413,2024-08-22 22:46:18,17.29,Purchase,Dental Office,Entertainment,no_fraud
35371,1651,2024-08-22 23:12:58,15.06,Purchase,Sporting Goods,Education,no_fraud
35372,4082,2024-08-22 23:21:08,18.25,Purchase,Instacart,Transportation,no_fraud
35373,7034,2024-08-22 23:33:19,33.56,Purchase,Trader Joe's,Healthcare,no_fraud
35374,1631,2024-08-22 23:36:44,25.97,Purchase,DoorDash,Education,no_fraud
35375,9626,2024-08-22 23:43:05,10.77,Purchase,Starbucks,Entertainment,no_fraud
35376,9557,2024-08-22 23:51:29,41.38,Purchase,Enterprise,Dining,no_fraud
35377,6658,2024-08-23 00:19:48,11.06,Purchase,DoorDash,Dining,no_fraud
35378,5942,2024-08-23 00:22:30,40.74,Purchase,Comcast,Home,no_fraud
35379,3281,2024-08-23 00:32:22,20.67,Purchase,Walmart,Utilities,no_fraud
35380,9861,2024-08-23 00:53:24,34.82,Purchase,Exxon,Groceries,no_fraud
35381,558,2024-08-23 01:08:35,240.0,Withdrawal,N/A,Withdrawal,no_fraud
35382,6120,2024-08-23 02:13:51,33.4,Purchase,McDonald's,Utilities,no_fraud
35383,5721,2024-08-23 02:33:37,14.36,Purchase,Convenience Store,Dining,no_fraud
35384,8202,2024-08-23 02:42:41,20.37,Purchase,Verizon,Dining,no_fraud
35385,8716,2024-08-23 02:52:37,25.69,Purchase,Sporting Goods,Groceries,no_fraud
35386,153,2024-08-23 03:29:31,144.3,Purchase,Bookstore,Groceries,no_fraud
35387,2661,2024-08-23 03:31:15,24.79,Purchase,CVS,Shopping,no_fraud
35388,2962,2024-08-23 03:38:31,31.71,Purchase,Home Depot,Home,no_fraud
35389,374,2024-08-23 03:41:29,18.06,Purchase,Uber,Utilities,no_fraud
35390,7092,2024-08-23 03:44:24,36.21,Purchase,Furniture Store,Shopping,no_fraud
35391,4443,2024-08-23 04:23:33,27.0,Purchase,Amazon,Shopping,no_fraud
35392,9396,2024-08-23 05:00:23,22.03,Purchase,Grocery Store,Transportation,no_fraud
35393,910,2024-08-23 05:03:55,33.81,Purchase,Amazon,Dining,no_fraud
35394,3393,2024-08-23 05:40:12,11.46,Purchase,Walgreens,Travel,no_fraud
35395,5946,2024-08-23 06:21:40,240.0,Withdrawal,N/A,Withdrawal,no_fraud
35396,6661,2024-08-23 06:35:13,11.75,Purchase,Walgreens,Entertainment,no_fraud
35397,5687,2024-08-23 06:39:02,14.25,Purchase,Dental Office,Shopping,no_fraud
35398,702,2024-08-23 07:00:48,50.91,Purchase,McDonald's,Transportation,no_fraud
35399,2735,2024-08-23 07:03:19,36.05,Purchase,Apple,Transportation,no_fraud
35400,6842,2024-08-23 08:35:12,10.47,Purchase,Delta Airlines,Healthcare,no_fraud
35401,7660,2024-08-23 08:54:31,10.62,Purchase,Grocery Store,Transportation,no_fraud
35402,3373,2024-08-23 09:22:34,15.38,Purchase,Subway,Home,no_fraud
35403,4187,2024-08-23 09:26:46,842.45,Transfer,N/A,Transfer,no_fraud
35404,4996,2024-08-23 09:40:43,40.8,Purchase,Hulu,Travel,no_fraud
35405,9990,2024-08-23 09:41:17,27.12,Purchase,Shell,Travel,no_fraud
35406,2902,2024-08-23 09:41:47,18.55,Purchase,Jewelry Store,Shopping,no_fraud
35407,18,2024-08-23 10:24:19,80.0,Withdrawal,N/A,Withdrawal,no_fraud
35408,6300,2024-08-23 10:33:13,48.79,Purchase,Microsoft,Transportation,no_fraud
35409,6445,2024-08-23 10:58:26,61.25,Purchase,State Farm,Home,no_fraud
35410,4674,2024-08-23 11:59:55,68.29,Purchase,Walgreens,Transportation,no_fraud
35411,1832,2024-08-23 12:05:52,24.96,Purchase,Florist,Education,no_fraud
35412,2747,2024-08-23 12:21:37,57.75,Purchase,Walmart,Education,no_fraud
35413,1031,2024-08-23 13:46:15,30.69,Purchase,Panera Bread,Dining,no_fraud
35414,1026,2024-08-23 13:56:56,15.63,Purchase,State Farm,Shopping,no_fraud
35415,1881,2024-08-23 14:02:50,17.48,Purchase,Spotify,Transportation,no_fraud
35416,8787,2024-08-23 14:18:23,19.16,Purchase,T-Mobile,Groceries,no_fraud
35417,532,2024-08-23 14:24:20,11.74,Purchase,Medical Office,Dining,no_fraud
35418,4437,2024-08-23 14:43:54,1000.0,Withdrawal,N/A,Withdrawal,no_fraud
35419,9309,2024-08-23 14:54:09,444.28,Deposit,N/A,Deposit,no_fraud
35420,7043,2024-08-23 15:03:22,21.75,Purchase,Publix,Shopping,no_fraud
35421,399,2024-08-23 15:14:35,25.0,Purchase,Furniture Store,Travel,no_fraud
35422,6285,2024-08-23 15:21:33,41.39,Purchase,CVS,Transportation,no_fraud
35423,8634,2024-08-23 16:05:08,35.49,Purchase,Best Buy,Transportation,no_fraud
35424,2144,2024-08-23 16:05:21,13.11,Purchase,Pet Store,Transportation,no_fraud
35425,7961,2024-08-23 16:13:37,15.52,Purchase,Geico,Shopping,no_fraud
35426,3917,2024-08-23 16:21:15,8.59,Purchase,Pet Store,Utilities,no_fraud
35427,5440,2024-08-23 17:07:02,11.81,Purchase,Trader Joe's,Education,no_fraud
35428,5003,2024-08-23 17:11:54,7.35,Purchase,Lyft,Travel,no_fraud
35429,5227,2024-08-23 18:07:07,19.63,Purchase,HBO Max,Home,no_fraud
35430,5054,2024-08-23 18:37:48,19.93,Purchase,Pet Store,Travel,no_fraud
35431,4605,2024-08-23 18:45:54,21.45,Purchase,Hardware Store,Healthcare,no_fraud
35432,7792,2024-08-23 19:03:57,103.86,Purchase,Kroger,Transportation,no_fraud
35433,9905,2024-08-23 20:07:11,23.84,Purchase,Instacart,Dining,no_fraud
35434,7300,2024-08-23 21:01:56,28.19,Purchase,Gym,Entertainment,no_fraud
35435,4256,2024-08-23 21:11:16,16.52,Purchase,Microsoft,Healthcare,no_fraud
35436,6858,2024-08-23 21:33:40,12.71,Purchase,Whole Foods,Home,no_fraud
35437,1956,2024-08-23 21:57:22,33.66,Purchase,Bookstore,Entertainment,no_fraud
35438,7754,2024-08-23 22:02:05,23.71,Purchase,Jewelry Store,Education,no_fraud
35439,9527,2024-08-23 22:02:49,15.44,Purchase,Amazon Prime,Home,no_fraud
35440,3782,2024-08-23 22:26:15,14.37,Purchase,Bookstore,Dining,no_fraud
35441,6303,2024-08-23 23:18:31,13.07,Purchase,Dental Office,Home,no_fraud
35442,6302,2024-08-24 00:04:20,29.56,Purchase,CVS,Travel,no_fraud
35443,9168,2024-08-24 00:06:13,44.27,Purchase,Apple,Healthcare,no_fraud
35444,3156,2024-08-24 01:23:37,38.92,Purchase,Enterprise,Utilities,no_fraud
35445,6152,2024-08-24 01:36:45,32.39,Purchase,Coffee Shop,Utilities,no_fraud
35446,2008,2024-08-24 01:41:41,39.12,Purchase,Dunkin',Healthcare,no_fraud
35447,5384,2024-08-24 01:44:49,21.3,Purchase,Instacart,Education,no_fraud
35448,3191,2024-08-24 01:46:27,16.84,Purchase,Publix,Entertainment,no_fraud
35449,7812,2024-08-24 01:56:40,16.61,Purchase,Kroger,Dining,no_fraud
35450,1736,2024-08-24 02:55:08,13.73,Purchase,Costco,Education,no_fraud
35451,3824,2024-08-24 02:55:12,86.25,Deposit,N/A,Deposit,no_fraud
35452,1395,2024-08-24 03:53:37,12.32,Purchase,Bookstore,Home,no_fraud
35453,741,2024-08-24 03:54:23,28.85,Purchase,Kroger,Healthcare,no_fraud
35454,1577,2024-08-24 04:54:37,23.48,Purchase,Geico,Education,no_fraud
35455,4457,2024-08-24 05:04:07,34.68,Purchase,Whole Foods,Education,no_fraud
35456,6260,2024-08-24 06:48:26,12.93,Purchase,Gym,Shopping,no_fraud
35457,5028,2024-08-24 07:08:32,130.08,Purchase,Hulu,Dining,no_fraud
35458,2962,2024-08-24 08:24:01,18.13,Purchase,Verizon,Travel,no_fraud
35459,7178,2024-08-24 08:40:23,26.19,Purchase,Grocery Store,Home,no_fraud
35460,8148,2024-08-24 08:42:17,15.12,Purchase,AT&T,Shopping,no_fraud
35461,7991,2024-08-24 08:43:06,1585.3,Transfer,N/A,Transfer,no_fraud
35462,1929,2024-08-24 09:14:58,26.22,Purchase,Uber,Groceries,no_fraud
35463,8116,2024-08-24 09:15:17,98.1,Purchase,Jewelry Store,Home,no_fraud
35464,6938,2024-08-24 09:27:39,15.82,Purchase,Jewelry Store,Home,no_fraud
35465,5873,2024-08-24 09:44:31,12.71,Purchase,McDonald's,Dining,no_fraud
35466,4092,2024-08-24 10:12:14,9.66,Purchase,State Farm,Home,no_fraud
35467,9156,2024-08-24 10:43:58,36.15,Purchase,Dunkin',Home,no_fraud
35468,753,2024-08-24 10:47:02,5.66,Purchase,HBO Max,Travel,no_fraud
35469,406,2024-08-24 11:05:28,12.07,Purchase,Walgreens,Groceries,no_fraud
35470,5911,2024-08-24 11:51:47,8.78,Purchase,Walmart,Home,no_fraud
35471,770,2024-08-24 11:59:15,14.61,Purchase,Subway,Utilities,no_fraud
35472,4403,2024-08-24 12:18:29,69.8,Purchase,Whole Foods,Education,no_fraud
35473,2364,2024-08-24 12:36:06,26.55,Purchase,Department Store,Entertainment,no_fraud
35474,9452,2024-08-24 12:47:56,27.79,Purchase,Coffee Shop,Education,no_fraud
35475,3601,2024-08-24 12:57:05,16.1,Purchase,Hilton Hotels,Groceries,no_fraud
35476,1745,2024-08-24 13:02:37,11.39,Purchase,Delta Airlines,Entertainment,no_fraud
35477,8625,2024-08-24 13:53:34,13.5,Purchase,Target,Entertainment,no_fraud
35478,786,2024-08-24 14:19:46,6.61,Purchase,Electronics Store,Groceries,no_fraud
35479,2717,2024-08-24 14:47:22,72.41,Refund,Exxon,Travel,no_fraud
35480,2915,2024-08-24 15:12:37,10.51,Purchase,Jewelry Store,Shopping,no_fraud
35481,7789,2024-08-24 16:06:54,12.92,Purchase,CVS,Entertainment,no_fraud
35482,5152,2024-08-24 16:31:08,10.53,Purchase,Local Restaurant,Dining,no_fraud
35483,366,2024-08-24 16:32:47,22.08,Purchase,Marriott Hotels,Healthcare,no_fraud
35484,5425,2024-08-24 16:36:41,29.03,Purchase,Microsoft,Education,no_fraud
35485,6628,2024-08-24 16:40:25,21.05,Purchase,Dunkin',Education,no_fraud
35486,5332,2024-08-24 16:48:47,16.69,Purchase,Netflix,Healthcare,no_fraud
35487,5163,2024-08-24 16:59:45,63.54,Purchase,Pharmacy,Education,no_fraud
35488,5521,2024-08-24 18:11:16,16.92,Purchase,Comcast,Dining,no_fraud
35489,4424,2024-08-24 18:21:03,26.8,Purchase,Electronics Store,Entertainment,no_fraud
35490,5406,2024-08-24 19:24:01,14.3,Refund,Home Depot,Groceries,no_fraud
35491,9907,2024-08-24 20:30:48,21.14,Purchase,Florist,Education,no_fraud
35492,8048,2024-08-24 20:34:40,23.68,Purchase,Microsoft,Education,no_fraud
35493,1202,2024-08-24 20:42:40,184.33,Transfer,N/A,Transfer,no_fraud
35494,716,2024-08-24 21:00:52,10.49,Purchase,Bookstore,Entertainment,no_fraud
35495,2792,2024-08-24 21:00:58,34.89,Purchase,Jewelry Store,Entertainment,no_fraud
35496,4852,2024-08-24 22:32:55,20.78,Purchase,Publix,Transportation,no_fraud
35497,3490,2024-08-24 22:45:22,13.35,Purchase,Kroger,Education,no_fraud
35498,1201,2024-08-24 22:51:37,32.14,Purchase,Trader Joe's,Entertainment,no_fraud
35499,4830,2024-08-24 23:20:21,18.01,Purchase,Instacart,Groceries,no_fraud
35500,3165,2024-08-24 23:22:26,12.74,Purchase,AT&T,Shopping,no_fraud
35501,2037,2024-08-25 00:25:58,80.0,Withdrawal,N/A,Withdrawal,no_fraud
35502,4657,2024-08-25 00:28:59,12.99,Purchase,Publix,Groceries,no_fraud
35503,2438,2024-08-25 00:57:13,11.2,Purchase,Target,Home,no_fraud
35504,1391,2024-08-25 01:09:59,44.32,Purchase,Dental Office,Entertainment,no_fraud
35505,9512,2024-08-25 01:25:37,42.1,Purchase,Target,Groceries,no_fraud
35506,5735,2024-08-25 01:36:30,11.62,Purchase,Spotify,Utilities,no_fraud
35507,2405,2024-08-25 02:18:37,9.57,Purchase,Gym,Entertainment,no_fraud
35508,8144,2024-08-25 02:59:04,257.7,Deposit,N/A,Deposit,no_fraud
35509,6242,2024-08-25 03:13:16,26.68,Purchase,Comcast,Education,no_fraud
35510,1694,2024-08-25 04:09:14,20.67,Purchase,Trader Joe's,Healthcare,no_fraud
35511,163,2024-08-25 04:47:27,16.48,Purchase,Lyft,Home,no_fraud
35512,951,2024-08-25 07:28:34,33.98,Purchase,Hardware Store,Home,no_fraud
35513,6024,2024-08-25 07:55:32,118.11,Purchase,Convenience Store,Travel,no_fraud
35514,281,2024-08-25 08:38:25,11.7,Purchase,Chipotle,Transportation,no_fraud
35515,7259,2024-08-25 08:42:43,36.62,Purchase,State Farm,Healthcare,no_fraud
35516,785,2024-08-25 09:02:42,41.94,Purchase,Google,Groceries,no_fraud
35517,7663,2024-08-25 10:19:11,16.79,Purchase,Pet Store,Entertainment,no_fraud
35518,2798,2024-08-25 10:28:37,14.84,Purchase,Dental Office,Healthcare,no_fraud
35519,5320,2024-08-25 10:32:26,27.85,Purchase,Hulu,Utilities,no_fraud
35520,5040,2024-08-25 10:42:41,16.95,Purchase,Microsoft,Home,no_fraud
35521,7699,2024-08-25 11:18:00,23.68,Purchase,McDonald's,Shopping,no_fraud
35522,4437,2024-08-25 11:44:34,454.95,Deposit,N/A,Deposit,no_fraud
35523,4636,2024-08-25 12:21:06,15.26,Purchase,CVS,Utilities,no_fraud
35524,5493,2024-08-25 12:24:39,33.26,Purchase,Airbnb,Education,no_fraud
35525,8798,2024-08-25 12:57:48,14.05,Purchase,Chipotle,Travel,no_fraud
35526,2141,2024-08-25 13:23:23,14.13,Purchase,Safeway,Healthcare,no_fraud
35527,6885,2024-08-25 13:26:51,57.45,Purchase,Exxon,Entertainment,no_fraud
35528,457,2024-08-25 13:31:16,12.24,Purchase,Grocery Store,Home,no_fraud
35529,5836,2024-08-25 13:52:36,100.54,Purchase,Panera Bread,Transportation,no_fraud
35530,473,2024-08-25 15:11:33,24.93,Purchase,Convenience Store,Home,no_fraud
35531,2016,2024-08-25 15:26:37,15.76,Purchase,Jewelry Store,Utilities,no_fraud
35532,4626,2024-08-25 16:16:06,23.89,Purchase,Auto Shop,Utilities,no_fraud
35533,8925,2024-08-25 16:50:03,9.52,Purchase,Subway,Groceries,no_fraud
35534,4812,2024-08-25 16:51:44,28.31,Purchase,Verizon,Groceries,no_fraud
35535,4737,2024-08-25 17:55:25,9.01,Purchase,Auto Shop,Education,no_fraud
35536,7047,2024-08-25 18:12:10,18.92,Purchase,Furniture Store,Shopping,no_fraud
35537,2654,2024-08-25 18:28:33,13.06,Purchase,Walmart,Entertainment,no_fraud
35538,2632,2024-08-25 18:42:42,434.94,Deposit,N/A,Deposit,no_fraud
35539,5307,2024-08-25 19:17:24,18.85,Purchase,Disney+,Healthcare,no_fraud
35540,1601,2024-08-25 19:50:21,188.68,Transfer,N/A,Transfer,no_fraud
35541,2400,2024-08-25 19:53:55,337.63,Transfer,N/A,Transfer,no_fraud
35542,6889,2024-08-25 20:36:00,135.41,Purchase,State Farm,Transportation,no_fraud
35543,7344,2024-08-25 20:39:31,60.0,Withdrawal,N/A,Withdrawal,no_fraud
35544,1582,2024-08-25 20:42:16,26.83,Purchase,Enterprise,Utilities,no_fraud
35545,1514,2024-08-25 20:58:37,11.99,Purchase,Local Restaurant,Entertainment,no_fraud
35546,114,2024-08-25 21:03:17,32.26,Purchase,Bookstore,Transportation,no_fraud
35547,3883,2024-08-25 21:04:56,11.72,Purchase,Chipotle,Home,no_fraud
35548,4374,2024-08-25 21:09:41,52.75,Purchase,Verizon,Healthcare,no_fraud
35549,8707,2024-08-25 21:12:53,26.75,Purchase,Auto Shop,Entertainment,no_fraud
35550,7992,2024-08-25 22:12:38,89.43,Purchase,Lyft,Healthcare,no_fraud
35551,3605,2024-08-25 22:14:57,19.69,Purchase,McDonald's,Education,no_fraud
35552,6154,2024-08-25 23:06:44,13.88,Purchase,Trader Joe's,Entertainment,no_fraud
35553,4608,2024-08-25 23:10:00,58.05,Purchase,Google,Dining,no_fraud
35554,7836,2024-08-25 23:18:38,24.75,Purchase,Shell,Travel,no_fraud
35555,729,2024-08-25 23:46:31,1169.05,Deposit,N/A,Deposit,no_fraud
35556,3903,2024-08-25 23:51:53,26.75,Purchase,Best Buy,Travel,no_fraud
35557,8596,2024-08-26 00:13:35,26.26,Purchase,HBO Max,Transportation,no_fraud
35558,1687,2024-08-26 00:21:31,38.77,Purchase,Dunkin',Shopping,no_fraud
35559,4031,2024-08-26 00:26:00,322.57,Deposit,N/A,Deposit,no_fraud
35560,1853,2024-08-26 00:37:04,11.96,Purchase,DoorDash,Groceries,no_fraud
35561,7526,2024-08-26 00:41:59,518.55,Transfer,N/A,Transfer,no_fraud
35562,9412,2024-08-26 00:48:57,24.15,Purchase,Amazon,Education,no_fraud
35563,3811,2024-08-26 01:08:25,10.64,Purchase,State Farm,Groceries,no_fraud
35564,4539,2024-08-26 01:37:29,12.6,Purchase,Enterprise,Utilities,no_fraud
35565,6702,2024-08-26 02:54:40,27.32,Purchase,Hardware Store,Education,no_fraud
35566,4349,2024-08-26 03:01:16,500.0,Withdrawal,N/A,Withdrawal,no_fraud
35567,1347,2024-08-26 03:06:26,21.53,Purchase,Jewelry Store,Travel,no_fraud
35568,5993,2024-08-26 03:27:57,20.34,Purchase,Target,Home,no_fraud
35569,8496,2024-08-26 03:29:27,20.64,Purchase,Kroger,Home,no_fraud
35570,2856,2024-08-26 03:59:27,15.43,Purchase,T-Mobile,Home,no_fraud
35571,6805,2024-08-26 04:29:19,34.5,Purchase,Clothing Store,Healthcare,no_fraud
35572,5438,2024-08-26 04:44:42,21.71,Purchase,Bookstore,Shopping,no_fraud
35573,7081,2024-08-26 04:48:36,40.0,Withdrawal,N/A,Withdrawal,no_fraud
35574,9836,2024-08-26 05:21:09,18.46,Purchase,Pet Store,Home,no_fraud
35575,9332,2024-08-26 05:51:48,32.48,Purchase,Chipotle,Entertainment,no_fraud
35576,9230,2024-08-26 06:37:50,17.74,Purchase,Apple,Entertainment,no_fraud
35577,6748,2024-08-26 07:22:49,25.64,Purchase,Instacart,Education,no_fraud
35578,2010,2024-08-26 07:51:43,43.43,Purchase,Sporting Goods,Healthcare,no_fraud
35579,9989,2024-08-26 08:01:57,8.18,Purchase,Walgreens,Entertainment,no_fraud
35580,8089,2024-08-26 08:06:27,48.0,Purchase,Hardware Store,Education,no_fraud
35581,8859,2024-08-26 08:08:51,53.68,Purchase,Trader Joe's,Dining,no_fraud
35582,9685,2024-08-26 10:44:22,72.04,Purchase,Gas Station,Entertainment,no_fraud
35583,5132,2024-08-26 11:06:04,18.51,Refund,McDonald's,Entertainment,no_fraud
35584,691,2024-08-26 11:27:55,14.55,Purchase,DoorDash,Dining,no_fraud
35585,9706,2024-08-26 11:28:23,16.64,Purchase,Publix,Healthcare,no_fraud
35586,9817,2024-08-26 11:47:32,40.72,Purchase,Sporting Goods,Dining,no_fraud
35587,4483,2024-08-26 12:00:13,1432.32,Deposit,N/A,Deposit,no_fraud
35588,9294,2024-08-26 12:41:44,34.16,Purchase,Spotify,Education,no_fraud
35589,9143,2024-08-26 13:13:41,21.06,Purchase,Chevron,Home,no_fraud
35590,996,2024-08-26 13:30:53,26.01,Purchase,Airbnb,Utilities,no_fraud
35591,1406,2024-08-26 14:43:46,31.74,Purchase,Toy Store,Entertainment,no_fraud
35592,5423,2024-08-26 16:53:25,29.85,Purchase,Home Depot,Transportation,no_fraud
35593,6988,2024-08-26 17:11:11,36.63,Purchase,Trader Joe's,Transportation,no_fraud
35594,7076,2024-08-26 17:12:41,76.8,Deposit,N/A,Deposit,no_fraud
35595,554,2024-08-26 17:56:00,13.57,Purchase,Uber,Travel,no_fraud
35596,574,2024-08-26 18:10:20,300.0,Withdrawal,N/A,Withdrawal,no_fraud
35597,111,2024-08-26 18:34:09,19.81,Purchase,Department Store,Dining,no_fraud
35598,2834,2024-08-26 18:35:34,21.1,Purchase,Safeway,Home,no_fraud
35599,7762,2024-08-26 19:11:43,14.66,Purchase,Amazon,Travel,no_fraud
35600,8389,2024-08-26 19:44:12,40.94,Purchase,Uber,Dining,no_fraud
35601,3997,2024-08-26 19:48:58,68.22,Purchase,Delta Airlines,Dining,no_fraud
35602,6655,2024-08-26 22:04:05,18.03,Purchase,AT&T,Healthcare,no_fraud
35603,2198,2024-08-26 22:09:34,19.35,Purchase,Publix,Transportation,no_fraud
35604,9591,2024-08-26 22:25:05,15.81,Purchase,Safeway,Shopping,no_fraud
35605,9365,2024-08-26 23:08:18,990.42,Transfer,N/A,Transfer,no_fraud
35606,9567,2024-08-27 00:16:06,27.55,Purchase,Safeway,Home,no_fraud
35607,2854,2024-08-27 00:23:52,180.0,Withdrawal,N/A,Withdrawal,no_fraud
35608,2198,2024-08-27 00:30:45,150.48,Purchase,Safeway,Groceries,no_fraud
35609,4510,2024-08-27 00:38:15,237.07,Purchase,Sporting Goods,Dining,no_fraud
35610,8128,2024-08-27 00:38:52,19.92,Purchase,Marriott Hotels,Entertainment,no_fraud
35611,1348,2024-08-27 00:40:48,17.71,Purchase,Medical Office,Shopping,no_fraud
35612,2830,2024-08-27 00:57:37,43.86,Purchase,Safeway,Travel,no_fraud
35613,6739,2024-08-27 01:25:35,18.58,Purchase,Spotify,Groceries,no_fraud
35614,9178,2024-08-27 01:41:22,34.96,Purchase,Local Restaurant,Utilities,no_fraud
35615,3035,2024-08-27 02:07:15,34.45,Purchase,DoorDash,Dining,no_fraud
35616,6345,2024-08-27 02:09:21,31.04,Purchase,Amazon,Dining,no_fraud
35617,2412,2024-08-27 02:22:32,26.01,Purchase,Google,Groceries,no_fraud
35618,955,2024-08-27 02:37:57,14.53,Purchase,Chipotle,Shopping,no_fraud
35619,952,2024-08-27 02:54:06,15.09,Purchase,Pharmacy,Groceries,no_fraud
35620,911,2024-08-27 02:58:38,27.14,Purchase,Best Buy,Transportation,no_fraud
35621,7157,2024-08-27 03:00:12,41.45,Purchase,Netflix,Groceries,no_fraud
35622,6288,2024-08-27 03:34:57,35.25,Purchase,Disney+,Entertainment,no_fraud
35623,1937,2024-08-27 03:36:35,9.13,Purchase,Grocery Store,Shopping,no_fraud
35624,7965,2024-08-27 03:49:42,23.44,Purchase,Convenience Store,Utilities,no_fraud
35625,9060,2024-08-27 04:48:28,31.83,Purchase,Jewelry Store,Utilities,no_fraud
35626,4313,2024-08-27 05:37:08,49.79,Purchase,Microsoft,Home,no_fraud
35627,1052,2024-08-27 05:53:59,19.02,Purchase,Disney+,Home,no_fraud
35628,9345,2024-08-27 06:16:19,19.74,Purchase,Pet Store,Transportation,no_fraud
35629,3001,2024-08-27 06:26:58,23.19,Purchase,Grocery Store,Education,no_fraud
35630,6852,2024-08-27 06:26:59,14.89,Purchase,Uber,Travel,no_fraud
35631,9203,2024-08-27 06:37:02,23.67,Purchase,Geico,Travel,no_fraud
35632,8156,2024-08-27 08:02:44,18.24,Purchase,Bookstore,Transportation,no_fraud
35633,8882,2024-08-27 08:06:26,12.94,Purchase,Clothing Store,Transportation,no_fraud
35634,1444,2024-08-27 08:11:06,9.28,Purchase,Auto Shop,Home,no_fraud
35635,636,2024-08-27 08:23:20,22.85,Purchase,Chipotle,Travel,no_fraud
35636,5331,2024-08-27 08:33:57,16.29,Purchase,Enterprise,Groceries,no_fraud
35637,1583,2024-08-27 09:06:46,27.81,Purchase,Subway,Healthcare,no_fraud
35638,5574,2024-08-27 10:05:15,14.88,Purchase,Disney+,Utilities,fraud
35639,6565,2024-08-27 10:41:18,3860.74,Transfer,N/A,Transfer,no_fraud
35640,2865,2024-08-27 10:41:47,21.27,Purchase,Subway,Education,no_fraud
35641,8017,2024-08-27 11:04:42,38.21,Purchase,Hardware Store,Home,no_fraud
35642,6841,2024-08-27 12:23:54,16.07,Purchase,Verizon,Entertainment,no_fraud
35643,2014,2024-08-27 12:42:24,19.39,Purchase,Grocery Store,Utilities,no_fraud
35644,6674,2024-08-27 13:23:08,23.16,Purchase,HBO Max,Groceries,no_fraud
35645,6384,2024-08-27 14:30:43,20.74,Purchase,Gym,Travel,no_fraud
35646,6153,2024-08-27 15:45:17,9820.88,Transfer,N/A,Transfer,no_fraud
35647,8242,2024-08-27 16:40:47,33.26,Purchase,Grocery Store,Home,no_fraud
35648,6474,2024-08-27 16:49:02,12.54,Purchase,Department Store,Education,no_fraud
35649,558,2024-08-27 17:06:41,22.18,Purchase,McDonald's,Transportation,no_fraud
35650,1904,2024-08-27 17:12:19,36.77,Purchase,Dental Office,Dining,no_fraud
35651,7119,2024-08-27 17:33:30,12.71,Purchase,Lyft,Education,no_fraud
35652,6738,2024-08-27 17:39:30,27.46,Purchase,Walmart,Dining,no_fraud
35653,5292,2024-08-27 17:48:23,9.13,Purchase,Verizon,Home,no_fraud
35654,8184,2024-08-27 19:12:19,34.21,Purchase,Gas Station,Travel,no_fraud
35655,7670,2024-08-27 19:17:58,620.76,Deposit,N/A,Deposit,no_fraud
35656,2708,2024-08-27 20:11:37,69.07,Purchase,Uber,Shopping,no_fraud
35657,6777,2024-08-27 20:22:01,15.33,Purchase,Walgreens,Education,no_fraud
35658,5245,2024-08-27 20:49:29,17.24,Purchase,Shell,Home,no_fraud
35659,7573,2024-08-27 21:45:51,50.94,Purchase,Local Restaurant,Transportation,no_fraud
35660,3534,2024-08-27 21:56:21,8.73,Purchase,Costco,Entertainment,no_fraud
35661,753,2024-08-27 22:00:49,5.58,Purchase,Enterprise,Education,no_fraud
35662,4325,2024-08-27 22:31:22,21.85,Purchase,Grocery Store,Education,no_fraud
35663,5543,2024-08-27 23:07:14,12.63,Purchase,Kroger,Dining,no_fraud
35664,34,2024-08-27 23:16:13,25.4,Purchase,T-Mobile,Utilities,no_fraud
35665,224,2024-08-28 00:03:22,31.49,Purchase,Hair Salon,Education,no_fraud
35666,1706,2024-08-28 00:06:21,31.03,Purchase,Airbnb,Home,no_fraud
35667,8182,2024-08-28 00:11:09,7.82,Purchase,Uber,Shopping,no_fraud
35668,4255,2024-08-28 00:12:02,46.48,Purchase,Delta Airlines,Groceries,no_fraud
35669,375,2024-08-28 00:32:11,75.89,Purchase,Geico,Groceries,no_fraud
35670,1899,2024-08-28 00:33:40,9.06,Purchase,Chevron,Home,no_fraud
35671,3334,2024-08-28 01:42:16,19.12,Purchase,Enterprise,Utilities,no_fraud
35672,5225,2024-08-28 02:21:20,72.34,Purchase,Netflix,Education,no_fraud
35673,3512,2024-08-28 02:27:47,568.88,Transfer,N/A,Transfer,no_fraud
35674,672,2024-08-28 02:45:24,7.14,Purchase,Coffee Shop,Education,no_fraud
35675,4966,2024-08-28 02:56:20,8.02,Purchase,Airbnb,Healthcare,no_fraud
