liability_id,customer_id,loan_amount,lender_name
13080,3049,20000.0,Goldman Sachs
13081,5586,204000.0,Regions Bank
13082,7387,132000.0,Chase Bank
13083,7649,6000.0,Chase Bank
13084,649,57000.0,BB&T
13085,1112,198000.0,Barclays
13086,1395,82000.0,Ally Financial
13087,2781,102000.0,PNC Bank
13088,5765,360000.0,Goldman Sachs
13089,3163,171000.0,Barclays
13090,9216,115000.0,PNC Bank
13091,4933,113000.0,Zions Bank
13092,9020,658000.0,Citibank
13093,7666,367000.0,Capital One
13094,1863,54000.0,Citibank
13095,370,70000.0,Fifth Third Bank
13096,4341,119000.0,Citizens Bank
13097,6579,60000.0,US Bank
13098,1119,411000.0,Discover
13099,8742,6000.0,Zions Bank
13100,9007,42000.0,Fifth Third Bank
13101,5244,330000.0,KeyBank
13102,8989,7000.0,Huntington Bank
13103,5929,37000.0,Bank of America
13104,6994,198000.0,Ally Financial
13105,5721,461000.0,Regions Bank
13106,5384,110000.0,BMO Harris
13107,6173,176000.0,Capital One
13108,792,180000.0,TD Bank
13109,6596,244000.0,Comerica Bank
13110,4732,140000.0,US Bank
13111,1485,726000.0,Citibank
13112,6176,25000.0,Regions Bank
13113,6467,821000.0,Citibank
13114,6221,80000.0,Barclays
13115,5948,320000.0,HSBC
13116,5250,872000.0,HSBC
13117,5776,176000.0,PNC Bank
13118,9172,146000.0,M&T Bank
13119,3453,76000.0,Goldman Sachs
13120,7194,652000.0,Huntington Bank
13121,8572,731000.0,SunTrust
13122,324,4000.0,Navy Federal Credit Union
13123,8301,177000.0,Zions Bank
13124,1616,95000.0,TD Bank
13125,5405,757000.0,State Farm Bank
13126,7128,124000.0,Fifth Third Bank
13127,1701,152000.0,Citizens Bank
13128,6041,263000.0,PNC Bank
13129,4391,177000.0,Santander
13130,6922,222000.0,Zions Bank
13131,2004,692000.0,Navy Federal Credit Union
13132,3042,35000.0,Wells Fargo
13133,7388,110000.0,Capital One
13134,9396,10000.0,Regions Bank
13135,6777,838000.0,SunTrust
13136,1668,3000.0,Union Bank
13137,8960,552000.0,Synchrony Financial
13138,4128,256000.0,BMO Harris
13139,4131,1000.0,Regions Bank
13140,4830,43000.0,Capital One
13141,3498,105000.0,Wells Fargo
13142,9977,2000.0,HSBC
13143,7754,531000.0,Charles Schwab Bank
13144,3639,5000.0,Huntington Bank
13145,4228,1002000.0,Regions Bank
13146,7241,94000.0,Capital One
13147,2899,141000.0,Citibank
13148,2203,313000.0,Wells Fargo
13149,9983,978000.0,Citizens Bank
13150,5471,239000.0,TD Bank
13151,2224,104000.0,Fifth Third Bank
13152,6833,26000.0,Chase Bank
13153,1170,132000.0,PNC Bank
13154,1067,189000.0,KeyBank
13155,8238,55000.0,Discover
13156,9606,144000.0,Regions Bank
13157,930,109000.0,Citibank
13158,7359,178000.0,Comerica Bank
13159,5536,283000.0,SunTrust
13160,7834,84000.0,Union Bank
13161,5627,133000.0,American Express
13162,3512,169000.0,US Bank
13163,6875,74000.0,Santander
13164,7328,31000.0,Wells Fargo
13165,9518,37000.0,BB&T
13166,9599,382000.0,Discover
13167,845,358000.0,PNC Bank
13168,2253,82000.0,Comerica Bank
13169,8223,153000.0,Fifth Third Bank
13170,5958,243000.0,KeyBank
13171,6430,395000.0,Navy Federal Credit Union
13172,8784,262000.0,Capital One
13173,6440,7000.0,Bank of America
13174,2577,651000.0,Synchrony Financial
13175,6874,195000.0,First National Bank
13176,5083,111000.0,BMO Harris
13177,9239,7000.0,Santander
13178,519,41000.0,Discover
13179,4830,59000.0,Discover
13180,3421,5000.0,M&T Bank
13181,1496,68000.0,TD Bank
13182,5578,9000.0,Huntington Bank
13183,9035,143000.0,Wells Fargo
13184,4131,138000.0,US Bank
13185,2662,392000.0,Huntington Bank
13186,1433,791000.0,Union Bank
13187,7716,86000.0,HSBC
13188,791,252000.0,TD Bank
13189,4076,5000.0,Goldman Sachs
13190,1235,295000.0,Goldman Sachs
13191,7800,331000.0,Fifth Third Bank
13192,5395,60000.0,TD Bank
13193,398,751000.0,Ally Financial
13194,8431,87000.0,Bank of America
13195,4471,3000.0,M&T Bank
13196,6284,188000.0,Discover
13197,9411,85000.0,Citibank
13198,3774,44000.0,Union Bank
13199,3340,129000.0,Citizens Bank
13200,4319,47000.0,First National Bank
13201,27,76000.0,Goldman Sachs
13202,7131,61000.0,PNC Bank
13203,7014,945000.0,BMO Harris
13204,1064,214000.0,Comerica Bank
13205,5863,110000.0,Navy Federal Credit Union
13206,2572,138000.0,Citizens Bank
13207,2859,174000.0,Fifth Third Bank
13208,6411,50000.0,Discover
13209,5577,423000.0,TD Bank
13210,8061,165000.0,Discover
13211,1359,250000.0,Bank of America
13212,9827,184000.0,SunTrust
13213,2076,890000.0,Santander
13214,5585,228000.0,US Bank
13215,9333,363000.0,Synchrony Financial
13216,8939,187000.0,M&T Bank
13217,996,4000.0,US Bank
13218,9832,112000.0,Zions Bank
13219,7992,348000.0,M&T Bank
13220,3260,610000.0,First National Bank
13221,3331,56000.0,BB&T
13222,2437,66000.0,USAA
13223,6900,230000.0,M&T Bank
13224,3321,287000.0,Wells Fargo
13225,1978,249000.0,Comerica Bank
13226,5617,12000.0,M&T Bank
13227,6517,35000.0,Discover
13228,1675,104000.0,TD Bank
13229,6645,77000.0,Union Bank
13230,8399,67000.0,Citibank
13231,7352,228000.0,Regions Bank
13232,1851,32000.0,BB&T
13233,6651,22000.0,Wells Fargo
13234,3770,141000.0,State Farm Bank
13235,2198,36000.0,Barclays
13236,7289,265000.0,Charles Schwab Bank
13237,9358,120000.0,Fifth Third Bank
13238,925,75000.0,Ally Financial
13239,1702,143000.0,USAA
13240,359,151000.0,Bank of America
13241,930,200000.0,SunTrust
13242,7439,161000.0,State Farm Bank
13243,5217,635000.0,HSBC
13244,3,180000.0,Ally Financial
13245,7621,239000.0,Charles Schwab Bank
13246,920,6000.0,SunTrust
13247,508,182000.0,KeyBank
13248,1218,894000.0,Fifth Third Bank
13249,1836,50000.0,Comerica Bank
13250,2447,130000.0,Bank of America
13251,7646,207000.0,Union Bank
13252,1413,154000.0,Wells Fargo
13253,596,7000.0,BB&T
13254,9642,121000.0,Synchrony Financial
13255,2440,455000.0,American Express
13256,753,93000.0,Santander
13257,5150,411000.0,Chase Bank
13258,7327,269000.0,PNC Bank
13259,837,249000.0,First National Bank
13260,5092,289000.0,SunTrust
13261,241,210000.0,Fifth Third Bank
13262,9723,414000.0,Union Bank
13263,3001,153000.0,Citibank
13264,5068,7000.0,M&T Bank
13265,4626,128000.0,Barclays
13266,5571,272000.0,US Bank
13267,5694,72000.0,PNC Bank
13268,1777,88000.0,Ally Financial
13269,7137,165000.0,Citizens Bank
13270,5838,427000.0,Chase Bank
13271,8080,65000.0,Capital One
13272,397,83000.0,Discover
13273,4434,154000.0,Union Bank
13274,8514,98000.0,Huntington Bank
13275,3720,532000.0,Comerica Bank
13276,8492,178000.0,Citizens Bank
13277,115,98000.0,M&T Bank
13278,3563,191000.0,SunTrust
13279,5313,27000.0,USAA
13280,2411,261000.0,Navy Federal Credit Union
13281,1725,194000.0,First National Bank
13282,5763,117000.0,Citizens Bank
13283,9095,148000.0,Zions Bank
13284,8239,110000.0,Capital One
13285,7052,109000.0,Huntington Bank
13286,8004,161000.0,Zions Bank
13287,5647,104000.0,Union Bank
13288,9729,71000.0,Citibank
13289,4876,57000.0,Citizens Bank
13290,6053,48000.0,KeyBank
13291,2374,252000.0,Navy Federal Credit Union
13292,8945,171000.0,State Farm Bank
13293,7656,133000.0,Synchrony Financial
13294,8529,259000.0,Barclays
13295,4429,41000.0,Comerica Bank
13296,9183,92000.0,Navy Federal Credit Union
13297,3806,307000.0,Synchrony Financial
13298,2224,89000.0,Santander
13299,7764,8000.0,M&T Bank
13300,4989,110000.0,Santander
13301,7260,9000.0,Barclays
13302,550,258000.0,Fifth Third Bank
13303,3863,25000.0,TD Bank
13304,5735,44000.0,State Farm Bank
13305,4996,2000.0,American Express
13306,2611,119000.0,Barclays
13307,2292,84000.0,Charles Schwab Bank
13308,9386,194000.0,Navy Federal Credit Union
13309,7098,10000.0,KeyBank
13310,2070,1000.0,Fifth Third Bank
13311,3264,87000.0,Navy Federal Credit Union
13312,5167,425000.0,Citibank
13313,3928,292000.0,Discover
13314,9269,224000.0,Comerica Bank
13315,445,395000.0,State Farm Bank
13316,4538,482000.0,HSBC
13317,3541,475000.0,Citizens Bank
13318,1772,103000.0,First National Bank
13319,1942,112000.0,Synchrony Financial
13320,4298,10000.0,Charles Schwab Bank
13321,7402,154000.0,Navy Federal Credit Union
13322,6562,58000.0,M&T Bank
13323,7757,30000.0,Synchrony Financial
13324,1282,313000.0,Comerica Bank
13325,1595,12000.0,PNC Bank
13326,1570,303000.0,American Express
13327,8790,314000.0,Zions Bank
13328,9683,145000.0,Navy Federal Credit Union
13329,1965,432000.0,Barclays
13330,2061,115000.0,TD Bank
13331,9574,427000.0,State Farm Bank
13332,219,261000.0,Citizens Bank
13333,7338,241000.0,M&T Bank
13334,1464,585000.0,Comerica Bank
13335,5928,10000.0,Comerica Bank
13336,9290,907000.0,Bank of America
13337,3717,135000.0,M&T Bank
13338,2587,4000.0,Huntington Bank
13339,2033,150000.0,TD Bank
13340,1769,634000.0,Wells Fargo
13341,1660,73000.0,USAA
13342,7816,316000.0,State Farm Bank
13343,2836,99000.0,Chase Bank
13344,5203,257000.0,Fifth Third Bank
13345,5116,47000.0,Synchrony Financial
13346,8129,498000.0,BMO Harris
13347,9203,505000.0,Bank of America
13348,6915,215000.0,PNC Bank
13349,64,2000000.0,US Bank
13350,4734,281000.0,BB&T
13351,8760,34000.0,BMO Harris
13352,6387,73000.0,Chase Bank
13353,413,90000.0,Ally Financial
13354,7692,698000.0,Regions Bank
13355,3904,552000.0,HSBC
13356,7316,175000.0,KeyBank
13357,4986,26000.0,American Express
13358,9658,3000.0,KeyBank
13359,460,261000.0,KeyBank
13360,2572,181000.0,M&T Bank
13361,5239,1011000.0,Ally Financial
13362,6248,952000.0,KeyBank
13363,3596,176000.0,Goldman Sachs
13364,9947,176000.0,TD Bank
13365,6520,460000.0,HSBC
13366,941,10000.0,American Express
13367,9476,5000.0,Discover
13368,4763,215000.0,HSBC
13369,6324,104000.0,PNC Bank
13370,545,194000.0,Regions Bank
13371,7229,7000.0,Synchrony Financial
13372,9034,3000.0,Citizens Bank
13373,929,329000.0,Regions Bank
13374,9845,74000.0,PNC Bank
13375,5505,556000.0,Regions Bank
13376,6512,172000.0,Discover
13377,9468,361000.0,KeyBank
13378,4720,54000.0,Zions Bank
13379,6088,154000.0,Wells Fargo
13380,6969,263000.0,Goldman Sachs
13381,9807,691000.0,First National Bank
13382,3775,41000.0,M&T Bank
13383,3819,300000.0,USAA
13384,8033,323000.0,Huntington Bank
13385,641,10000.0,First National Bank
13386,5880,137000.0,American Express
13387,8634,9000.0,HSBC
13388,5983,66000.0,HSBC
13389,9715,4000.0,TD Bank
13390,8802,63000.0,State Farm Bank
13391,5834,226000.0,BB&T
13392,1636,140000.0,American Express
13393,4534,53000.0,BMO Harris
13394,4643,333000.0,Chase Bank
13395,1653,370000.0,Huntington Bank
13396,7605,379000.0,Huntington Bank
13397,5467,134000.0,USAA
13398,6534,25000.0,Bank of America
13399,4792,144000.0,Citibank
13400,6745,229000.0,BMO Harris
13401,3867,10000.0,US Bank
13402,6762,68000.0,Bank of America
13403,9478,236000.0,HSBC
13404,6613,121000.0,Fifth Third Bank
13405,4596,288000.0,Capital One
13406,9287,633000.0,USAA
13407,2803,134000.0,Ally Financial
13408,8031,51000.0,USAA
13409,9056,2000.0,Bank of America
13410,51,47000.0,HSBC
13411,8419,69000.0,Citizens Bank
13412,7450,9000.0,BB&T
13413,9935,264000.0,BB&T
13414,4849,68000.0,Goldman Sachs
13415,4066,17000.0,Bank of America
13416,9391,253000.0,KeyBank
13417,941,49000.0,Fifth Third Bank
13418,5171,600000.0,Huntington Bank
13419,5035,591000.0,PNC Bank
13420,3767,331000.0,Santander
13421,325,460000.0,Charles Schwab Bank
13422,7766,180000.0,Union Bank
13423,9742,77000.0,First National Bank
13424,8905,264000.0,Santander
13425,1113,317000.0,Bank of America
13426,1891,119000.0,Wells Fargo
13427,3147,7000.0,Union Bank
13428,7294,140000.0,BMO Harris
13429,3675,110000.0,SunTrust
13430,2559,750000.0,TD Bank
13431,5669,212000.0,USAA
13432,4933,132000.0,Santander
13433,9596,191000.0,Huntington Bank
13434,5662,263000.0,Fifth Third Bank
13435,8587,2000.0,BB&T
13436,355,51000.0,Union Bank
13437,7279,130000.0,Zions Bank
13438,8453,144000.0,KeyBank
13439,8559,84000.0,American Express
13440,4103,565000.0,US Bank
13441,9080,352000.0,KeyBank
13442,9636,362000.0,American Express
13443,6720,430000.0,Capital One
13444,964,235000.0,Bank of America
13445,5842,364000.0,KeyBank
13446,1857,381000.0,Union Bank
13447,7544,508000.0,KeyBank
13448,7734,71000.0,TD Bank
13449,1781,1000.0,Zions Bank
13450,4924,291000.0,US Bank
13451,9040,10000.0,Comerica Bank
13452,4167,178000.0,BMO Harris
13453,1343,180000.0,Discover
13454,4961,17000.0,HSBC
13455,6657,289000.0,KeyBank
13456,9076,267000.0,USAA
13457,1085,97000.0,Regions Bank
13458,5600,31000.0,Capital One
13459,5376,293000.0,HSBC
13460,5091,99000.0,Discover
13461,2867,2000.0,American Express
13462,9187,711000.0,Synchrony Financial
13463,8333,226000.0,Fifth Third Bank
13464,2180,74000.0,First National Bank
13465,696,171000.0,Regions Bank
13466,3856,681000.0,BB&T
13467,2313,56000.0,Fifth Third Bank
13468,3055,145000.0,US Bank
13469,470,578000.0,Goldman Sachs
13470,5825,75000.0,Zions Bank
13471,7186,305000.0,TD Bank
13472,2853,178000.0,Union Bank
13473,6980,53000.0,KeyBank
13474,5223,7000.0,Chase Bank
13475,3482,117000.0,TD Bank
13476,2903,39000.0,Citizens Bank
13477,7340,177000.0,PNC Bank
13478,3801,28000.0,Regions Bank
13479,413,93000.0,M&T Bank
13480,511,115000.0,Citizens Bank
13481,4140,23000.0,Ally Financial
13482,8432,81000.0,Huntington Bank
13483,4678,131000.0,Fifth Third Bank
13484,6094,158000.0,PNC Bank
13485,1977,95000.0,Zions Bank
13486,95,415000.0,US Bank
13487,4558,285000.0,PNC Bank
13488,9694,421000.0,Barclays
13489,8602,186000.0,Fifth Third Bank
13490,9332,146000.0,Citizens Bank
13491,3725,3000.0,KeyBank
13492,3136,33000.0,Comerica Bank
13493,7813,89000.0,SunTrust
13494,112,83000.0,Union Bank
13495,2953,72000.0,Synchrony Financial
13496,4007,4000.0,Bank of America
13497,3115,53000.0,Bank of America
13498,3731,74000.0,Union Bank
13499,5825,150000.0,State Farm Bank
13500,819,161000.0,Huntington Bank
13501,3940,5000.0,Barclays
13502,8319,138000.0,Comerica Bank
13503,5495,253000.0,Discover
13504,6058,100000.0,Ally Financial
13505,2822,149000.0,PNC Bank
13506,8808,235000.0,American Express
13507,1892,2000.0,Wells Fargo
13508,2374,288000.0,Huntington Bank
13509,8241,423000.0,Wells Fargo
13510,9606,130000.0,SunTrust
13511,5257,555000.0,Navy Federal Credit Union
13512,1508,102000.0,State Farm Bank
13513,8329,249000.0,USAA
13514,9269,192000.0,Goldman Sachs
13515,998,407000.0,American Express
13516,1341,43000.0,Huntington Bank
13517,5997,86000.0,US Bank
13518,5386,89000.0,Navy Federal Credit Union
13519,3502,187000.0,US Bank
13520,2666,727000.0,Zions Bank
13521,8972,89000.0,TD Bank
13522,4155,229000.0,BMO Harris
13523,5914,32000.0,HSBC
13524,5965,87000.0,Discover
13525,7872,347000.0,Ally Financial
13526,6674,30000.0,Fifth Third Bank
13527,1018,145000.0,SunTrust
13528,5935,5000.0,TD Bank
13529,8444,368000.0,Wells Fargo
13530,9060,1037000.0,TD Bank
13531,8897,125000.0,Wells Fargo
13532,8023,179000.0,American Express
13533,2682,218000.0,SunTrust
13534,5350,69000.0,BB&T
13535,7081,187000.0,Huntington Bank
13536,6616,18000.0,KeyBank
13537,3017,4000.0,HSBC
13538,2610,285000.0,Ally Financial
13539,8587,49000.0,First National Bank
13540,6214,114000.0,American Express
13541,283,619000.0,HSBC
13542,3556,53000.0,Union Bank
13543,1598,73000.0,US Bank
13544,9957,26000.0,Navy Federal Credit Union
13545,2368,567000.0,PNC Bank
13546,6095,24000.0,Comerica Bank
13547,3923,100000.0,Zions Bank
13548,8950,4000.0,Regions Bank
13549,7885,124000.0,Bank of America
13550,3107,398000.0,BB&T
13551,1413,236000.0,PNC Bank
13552,6653,41000.0,Charles Schwab Bank
13553,2942,189000.0,USAA
13554,6015,25000.0,Capital One
13555,7256,1216000.0,Citizens Bank
13556,897,138000.0,Citibank
13557,352,2000.0,KeyBank
13558,1525,426000.0,US Bank
13559,311,5000.0,Discover
13560,8010,82000.0,KeyBank
13561,416,107000.0,HSBC
13562,6666,8000.0,Citizens Bank
13563,1163,132000.0,First National Bank
13564,4975,28000.0,Huntington Bank
13565,1163,140000.0,Navy Federal Credit Union
13566,6161,238000.0,Chase Bank
13567,8224,1174000.0,Citibank
13568,5025,82000.0,SunTrust
13569,7946,73000.0,Comerica Bank
13570,1646,63000.0,Citizens Bank
13571,8323,62000.0,Union Bank
13572,5589,415000.0,American Express
13573,1926,195000.0,KeyBank
13574,7269,118000.0,Goldman Sachs
13575,1376,214000.0,Comerica Bank
13576,1572,362000.0,Wells Fargo
13577,8171,52000.0,M&T Bank
13578,101,118000.0,Zions Bank
13579,6281,159000.0,Zions Bank
13580,5984,16000.0,TD Bank
13581,1380,174000.0,Capital One
13582,456,82000.0,Citizens Bank
13583,848,155000.0,Ally Financial
13584,3366,321000.0,Capital One
13585,6210,632000.0,PNC Bank
13586,3949,256000.0,Chase Bank
13587,5488,512000.0,Chase Bank
13588,5135,267000.0,Citibank
13589,3066,226000.0,SunTrust
13590,5498,369000.0,M&T Bank
13591,4984,327000.0,PNC Bank
13592,4246,542000.0,Bank of America
13593,9530,68000.0,KeyBank
13594,5569,1479000.0,US Bank
13595,7135,309000.0,US Bank
13596,9051,43000.0,Huntington Bank
13597,9954,244000.0,Goldman Sachs
13598,998,399000.0,Union Bank
13599,1900,181000.0,M&T Bank
13600,1,175000.0,USAA
13601,5449,69000.0,Santander
13602,3373,85000.0,Discover
13603,2316,363000.0,Fifth Third Bank
13604,8530,27000.0,KeyBank
13605,4880,6000.0,Regions Bank
13606,2081,171000.0,Fifth Third Bank
13607,5823,210000.0,KeyBank
13608,5257,700000.0,First National Bank
13609,3579,67000.0,American Express
13610,8096,4000.0,Capital One
13611,8495,364000.0,Fifth Third Bank
13612,7779,238000.0,Fifth Third Bank
13613,8955,8000.0,Citibank
13614,5898,13000.0,Citibank
13615,5761,244000.0,Barclays
13616,4954,759000.0,Citizens Bank
13617,7214,2000.0,PNC Bank
13618,4874,9000.0,Huntington Bank
13619,1820,285000.0,Fifth Third Bank
13620,2826,5000.0,TD Bank
13621,1936,164000.0,SunTrust
13622,4052,3000.0,Comerica Bank
13623,7865,282000.0,Citibank
13624,628,252000.0,HSBC
13625,5769,313000.0,Wells Fargo
13626,6542,253000.0,American Express
13627,7395,269000.0,Barclays
13628,4800,20000.0,Synchrony Financial
13629,894,129000.0,BMO Harris
13630,6656,321000.0,Huntington Bank
13631,3304,114000.0,Huntington Bank
13632,7277,110000.0,Bank of America
13633,3930,146000.0,State Farm Bank
13634,5355,118000.0,HSBC
13635,4298,141000.0,Synchrony Financial
13636,5288,76000.0,KeyBank
13637,3405,57000.0,Navy Federal Credit Union
13638,8765,6000.0,Chase Bank
13639,3007,165000.0,Capital One
13640,5699,354000.0,Comerica Bank
13641,3797,10000.0,Citibank
13642,2769,46000.0,Citibank
13643,6735,262000.0,TD Bank
13644,9737,410000.0,Barclays
13645,7061,56000.0,TD Bank
13646,4931,50000.0,Huntington Bank
13647,1268,121000.0,PNC Bank
13648,8693,167000.0,Discover
13649,5052,63000.0,Fifth Third Bank
13650,5284,45000.0,Santander
13651,6764,248000.0,Huntington Bank
13652,4804,76000.0,US Bank
13653,4120,341000.0,Regions Bank
13654,1782,1195000.0,Chase Bank
13655,4608,109000.0,Chase Bank
13656,9488,178000.0,Ally Financial
13657,6234,161000.0,Citizens Bank
13658,3975,125000.0,KeyBank
13659,8723,502000.0,Union Bank
13660,2498,120000.0,BMO Harris
13661,1291,494000.0,Ally Financial
13662,4609,367000.0,Wells Fargo
13663,2883,116000.0,USAA
13664,7748,19000.0,Bank of America
13665,70,5000.0,State Farm Bank
13666,8593,6000.0,Discover
13667,4458,696000.0,Charles Schwab Bank
13668,8259,128000.0,Capital One
13669,5779,42000.0,Wells Fargo
13670,7627,5000.0,PNC Bank
13671,2238,51000.0,Fifth Third Bank
13672,8165,571000.0,HSBC
13673,8261,481000.0,US Bank
13674,2523,60000.0,Navy Federal Credit Union
13675,4132,50000.0,Huntington Bank
13676,8731,717000.0,Discover
13677,777,811000.0,Barclays
13678,1650,648000.0,Synchrony Financial
13679,6708,77000.0,Wells Fargo
13680,6862,249000.0,TD Bank
13681,2859,231000.0,BMO Harris
13682,2742,432000.0,BMO Harris
13683,8966,75000.0,Santander
13684,4853,102000.0,Zions Bank
13685,8706,318000.0,Goldman Sachs
13686,9381,42000.0,Capital One
13687,1427,1071000.0,Citizens Bank
13688,3498,85000.0,Wells Fargo
13689,4838,252000.0,SunTrust
13690,9517,217000.0,BB&T
13691,1722,299000.0,Huntington Bank
13692,9170,276000.0,HSBC
13693,682,497000.0,Citizens Bank
13694,3178,227000.0,Huntington Bank
13695,2143,352000.0,Citizens Bank
13696,6049,59000.0,Charles Schwab Bank
13697,4195,37000.0,Chase Bank
13698,5708,237000.0,PNC Bank
13699,6676,1037000.0,Discover
13700,330,263000.0,PNC Bank
13701,8816,43000.0,Santander
13702,8287,816000.0,Capital One
13703,207,49000.0,Citizens Bank
13704,2999,278000.0,Goldman Sachs
13705,9108,223000.0,HSBC
13706,1818,55000.0,Citizens Bank
13707,9356,9000.0,Bank of America
13708,3178,156000.0,Chase Bank
13709,2856,177000.0,KeyBank
13710,9154,94000.0,HSBC
13711,5107,88000.0,USAA
13712,2690,309000.0,Union Bank
13713,6959,150000.0,American Express
13714,2423,304000.0,American Express
13715,7107,120000.0,Huntington Bank
13716,5467,123000.0,State Farm Bank
13717,1428,527000.0,KeyBank
13718,5723,127000.0,Capital One
13719,7990,61000.0,First National Bank
13720,4434,156000.0,Ally Financial
13721,7691,366000.0,PNC Bank
13722,2215,69000.0,Barclays
13723,6402,108000.0,Bank of America
13724,3309,62000.0,TD Bank
13725,689,180000.0,State Farm Bank
13726,2571,92000.0,Zions Bank
13727,5591,1228000.0,Regions Bank
13728,6229,253000.0,State Farm Bank
13729,6226,72000.0,First National Bank
13730,5448,122000.0,Capital One
13731,8281,1000.0,Barclays
13732,4255,189000.0,First National Bank
13733,3274,7000.0,First National Bank
13734,9260,122000.0,BB&T
13735,1787,723000.0,American Express
13736,6784,119000.0,Regions Bank
13737,1367,465000.0,Chase Bank
13738,3847,6000.0,Discover
13739,2091,148000.0,Capital One
13740,3901,209000.0,M&T Bank
13741,1583,211000.0,US Bank
13742,4780,123000.0,Fifth Third Bank
13743,6687,104000.0,Chase Bank
13744,3791,169000.0,Barclays
13745,1145,225000.0,Capital One
13746,467,6000.0,Comerica Bank
13747,5290,151000.0,HSBC
13748,6883,266000.0,Citibank
13749,3450,132000.0,Ally Financial
13750,3301,46000.0,M&T Bank
13751,2346,138000.0,Union Bank
13752,4530,205000.0,Ally Financial
13753,2724,139000.0,Charles Schwab Bank
13754,6879,168000.0,US Bank
13755,4748,486000.0,Ally Financial
13756,6623,392000.0,Ally Financial
13757,4234,85000.0,First National Bank
13758,7592,191000.0,SunTrust
13759,1863,155000.0,Synchrony Financial
13760,2485,215000.0,Comerica Bank
13761,6677,177000.0,KeyBank
13762,8687,191000.0,Comerica Bank
13763,975,300000.0,Regions Bank
13764,9127,46000.0,SunTrust
13765,9638,6000.0,Bank of America
13766,5358,101000.0,Navy Federal Credit Union
13767,9143,357000.0,Zions Bank
13768,8823,211000.0,Regions Bank
13769,8275,466000.0,USAA
13770,8637,68000.0,HSBC
13771,7650,268000.0,First National Bank
13772,5740,94000.0,Navy Federal Credit Union
13773,8965,181000.0,SunTrust
13774,3705,10000.0,Goldman Sachs
13775,1466,77000.0,Union Bank
13776,2008,395000.0,USAA
13777,8817,442000.0,US Bank
13778,729,374000.0,M&T Bank
13779,9308,1255000.0,BMO Harris
13780,5429,151000.0,Zions Bank
13781,3519,298000.0,Citizens Bank
13782,580,450000.0,Bank of America
13783,6762,47000.0,Bank of America
13784,7594,76000.0,Santander
13785,3927,222000.0,US Bank
13786,2645,1000.0,Barclays
13787,9402,345000.0,BMO Harris
13788,4028,125000.0,State Farm Bank
13789,7032,100000.0,Wells Fargo
13790,3701,21000.0,USAA
13791,6030,194000.0,Zions Bank
13792,1927,183000.0,Ally Financial
13793,5954,354000.0,HSBC
13794,7745,81000.0,Barclays
13795,4852,180000.0,M&T Bank
13796,5806,163000.0,Chase Bank
13797,2176,203000.0,Union Bank
13798,3666,337000.0,BMO Harris
13799,9791,33000.0,First National Bank
13800,4606,104000.0,Synchrony Financial
13801,3821,124000.0,Regions Bank
13802,6802,7000.0,Synchrony Financial
13803,7197,69000.0,Zions Bank
13804,7266,275000.0,Navy Federal Credit Union
13805,2469,80000.0,HSBC
13806,6851,206000.0,Regions Bank
13807,2215,43000.0,M&T Bank
13808,4493,472000.0,Citibank
13809,6080,63000.0,US Bank
13810,4625,10000.0,USAA
13811,1920,7000.0,Huntington Bank
13812,6792,371000.0,M&T Bank
13813,7737,328000.0,Regions Bank
13814,1850,38000.0,Ally Financial
13815,7040,87000.0,BMO Harris
13816,9699,42000.0,Synchrony Financial
13817,277,79000.0,Regions Bank
13818,8866,35000.0,Zions Bank
13819,7964,199000.0,SunTrust
13820,1500,53000.0,Chase Bank
13821,5510,9000.0,Discover
13822,1441,585000.0,Citizens Bank
13823,2425,152000.0,Citizens Bank
13824,414,65000.0,BB&T
13825,6064,196000.0,Citibank
13826,8030,253000.0,PNC Bank
13827,6871,4000.0,Zions Bank
13828,3985,246000.0,M&T Bank
13829,6711,190000.0,USAA
13830,4875,226000.0,Fifth Third Bank
13831,8797,287000.0,Fifth Third Bank
13832,9517,244000.0,Regions Bank
13833,6361,79000.0,Bank of America
13834,6654,55000.0,Fifth Third Bank
13835,8317,294000.0,Navy Federal Credit Union
13836,4227,60000.0,BMO Harris
13837,2525,158000.0,State Farm Bank
13838,4980,137000.0,SunTrust
13839,8897,81000.0,Citizens Bank
13840,7145,162000.0,Wells Fargo
13841,8589,74000.0,HSBC
13842,3119,159000.0,US Bank
13843,1815,42000.0,M&T Bank
13844,3725,59000.0,M&T Bank
13845,9117,240000.0,Barclays
13846,4327,79000.0,Barclays
13847,4395,259000.0,Synchrony Financial
13848,7771,95000.0,Zions Bank
13849,3481,77000.0,Fifth Third Bank
13850,2094,708000.0,Charles Schwab Bank
13851,2966,112000.0,Citibank
13852,123,95000.0,KeyBank
13853,3900,7000.0,American Express
13854,4558,422000.0,Citizens Bank
13855,9381,38000.0,Goldman Sachs
13856,5641,85000.0,BMO Harris
13857,9016,291000.0,Bank of America
13858,1214,258000.0,Navy Federal Credit Union
13859,4711,397000.0,Comerica Bank
13860,3814,176000.0,TD Bank
13861,4366,435000.0,PNC Bank
13862,2050,106000.0,State Farm Bank
13863,7111,399000.0,Barclays
13864,5306,174000.0,KeyBank
13865,4323,374000.0,KeyBank
13866,3309,66000.0,Barclays
13867,3815,42000.0,Santander
13868,3162,6000.0,US Bank
13869,8031,52000.0,Barclays
13870,8742,37000.0,Barclays
13871,1696,1504000.0,Charles Schwab Bank
