customer_id,product_id,interaction_type,engagement_score,time_spent_seconds,date_time,device_type,features_used,conversion_status
3638,61,View,42.26,29,2023-03-22 03:27:40,Samsung Galaxy,"Payment Schedule, Documents",False
4884,65,View,16.63,20,2023-01-26 10:13:01,iPhone,Vehicle Valuation,False
6101,99,View,10.86,19,2024-10-05 16:43:02,iPhone,Premium Calculator,False
8499,35,View,21.9,9,2025-01-26 18:47:18,MacBook,"Tax Documents, Goal Setting, Automatic Transfers",False
5470,82,View,1.0,13,2025-01-19 05:24:03,Google Pixel,Tax Documents,False
6315,65,View,22.55,16,2023-12-20 01:02:10,iPhone,"Documents, Loan Calculator, Vehicle Valuation",False
3103,96,Apply,63.2,90,2023-12-06 16:54:42,Samsung Galaxy,Policy Documents,True
4162,5,View,10.99,27,2023-07-27 02:34:32,Windows PC,"Rewards Calculator, Cash Advance, Statements",False
8834,52,Click,21.47,7,2024-09-25 15:48:02,MacBook,Documents,True
7598,16,View,14.75,12,2023-12-27 06:05:05,Google Pixel,"Balance Transfer, Payment Schedule, Cash Advance",False
8616,47,View,43.78,9,2023-02-24 14:40:53,iPhone,Rate Comparison,False
1915,78,Calculate,51.15,74,2023-10-25 05:18:16,Google Pixel,"Application Status, Amortization Schedule, Documents",True
3566,22,Click,17.09,24,2023-04-01 15:09:31,Samsung Galaxy,"Transaction History, Check Deposit",False
5244,43,Apply,98.93,440,2025-03-13 22:23:38,Samsung Galaxy,"Automatic Transfers, Statements",True
3880,57,Click,46.55,50,2024-02-03 00:51:31,iPhone,Application Status,True
401,38,View,19.49,7,2023-02-13 17:55:17,iPhone,Goal Setting,False
2079,83,Apply,59.37,174,2023-06-18 08:39:22,Samsung Galaxy,"Tax Documents, Research",False
166,41,View,19.4,20,2023-06-05 20:59:33,iPhone,"Automatic Transfers, Goal Setting, Statements",False
5732,6,Calculate,48.51,68,2023-11-01 03:18:44,Samsung Galaxy,"Cash Advance, Rewards Calculator",True
9720,28,Click,15.68,30,2023-06-03 06:28:02,Samsung Galaxy,"Alerts, Check Deposit",False
1852,58,View,42.3,28,2024-01-15 20:49:57,iPhone,"Loan Calculator, Rate Comparison, Application Status",True
9546,15,Click,5.16,5,2024-10-02 19:49:17,iPhone,"Rewards Calculator, Payment Schedule",False
499,49,Click,25.22,116,2025-03-31 12:47:38,MacBook,Rate Comparison,False
8692,82,View,16.6,7,2025-03-05 07:32:47,Samsung Galaxy,Portfolio Performance,False
76,55,Download,55.65,55,2025-04-03 13:06:55,iPhone,"Payment Schedule, Application Status, Documents",False
2117,85,Click,22.12,22,2025-02-21 09:12:47,iPhone,"Tax Documents, Trade",False
9004,84,View,1.0,205,2023-11-02 20:04:41,Samsung Galaxy,"Trade, Tax Documents, Portfolio Performance",False
440,5,View,1.0,6,2024-08-10 09:09:32,Windows PC,"Rewards Calculator, Statements, Payment Schedule",False
4794,9,Download,39.08,56,2024-10-27 18:37:18,iPhone,"Balance Transfer, Payment Schedule",True
1916,82,View,36.97,50,2023-06-30 02:18:34,Samsung Galaxy,Portfolio Performance,False
4510,22,Calculate,55.4,96,2025-04-21 17:13:04,Windows PC,Money Transfer,False
4039,17,View,12.32,63,2024-11-07 20:57:53,MacBook,"Payment Schedule, Statements",True
4680,28,View,23.38,44,2023-05-04 18:19:45,iPhone,"Transaction History, Money Transfer",False
6827,79,Share,43.06,77,2025-01-07 16:58:21,iPad,Mortgage Calculator,True
9637,83,Click,40.42,242,2023-06-01 10:42:34,iPhone,"Trade, Research",True
6383,9,View,37.26,7,2023-04-27 22:54:29,iPhone,"Statements, Balance Transfer, Rewards Calculator",False
6700,81,View,31.65,9,2024-12-09 06:08:06,iPhone,Trade,False
3608,67,Calculate,75.3,308,2023-09-13 17:27:23,Google Pixel,"Documents, Loan Calculator",True
9348,73,View,27.07,17,2023-12-15 22:42:47,Samsung Galaxy,"Documents, Rate Comparison, Amortization Schedule",False
2458,44,View,5.68,33,2024-06-01 17:31:51,Samsung Galaxy,"Tax Documents, Goal Setting, Automatic Transfers",False
2947,52,Download,45.21,45,2023-09-18 00:49:36,Google Pixel,Rate Comparison,False
8434,19,View,27.28,27,2023-08-11 09:49:53,iPhone,"Balance Transfer, Payment Schedule, Statements",False
7429,69,View,55.87,107,2023-08-26 07:31:44,Samsung Galaxy,"Documents, Payment Schedule, Application Status",False
1718,9,Click,21.7,21,2023-03-18 09:44:14,Samsung Galaxy,"Balance Transfer, Payment Schedule",True
64,31,View,25.76,20,2024-03-19 07:01:30,Samsung Galaxy,"Statements, Tax Documents",False
1509,73,View,24.18,3,2025-03-20 13:35:20,iPhone,Application Status,False
9133,75,View,17.01,17,2023-02-02 20:24:31,Samsung Galaxy,"Rate Comparison, Documents",False
7211,62,View,24.77,174,2023-05-06 12:28:42,iPhone,"Loan Calculator, Vehicle Valuation",False
4063,45,View,26.68,10,2023-04-12 08:45:41,iPhone,"Automatic Transfers, Statements",False
9515,83,Click,19.2,25,2023-05-10 03:15:20,iPhone,Trade,False
9889,76,Click,44.1,41,2025-04-18 17:52:57,Samsung Galaxy,Rate Comparison,False
3837,53,Apply,69.43,338,2024-01-11 21:50:24,Google Pixel,"Loan Calculator, Application Status",False
5824,84,View,70.42,68,2023-04-28 20:56:19,Windows PC,"Asset Allocation, Portfolio Performance",True
340,39,Click,12.65,4,2024-07-11 23:00:10,Windows PC,"Automatic Transfers, Goal Setting",False
3173,93,View,33.64,34,2023-06-16 05:56:01,iPad,Claims,False
7154,68,Apply,42.33,68,2023-04-23 04:10:43,Samsung Galaxy,"Application Status, Documents",True
347,92,Click,33.54,58,2025-01-28 11:49:25,Samsung Galaxy,"Account Management, Policy Documents, Premium Calculator",False
4924,20,Apply,69.69,107,2024-01-29 06:21:39,MacBook,"Statements, Rewards Calculator, Balance Transfer",True
254,61,Download,41.63,35,2023-10-12 07:35:52,iPhone,"Payment Schedule, Documents, Application Status",True
3790,79,View,48.02,50,2023-12-14 08:08:15,Android Tablet,"Application Status, Rate Comparison, Amortization Schedule",True
7466,75,View,25.92,4,2024-07-25 22:55:08,Windows PC,"Application Status, Amortization Schedule",False
7191,84,View,35.44,7,2024-06-14 17:51:41,Samsung Galaxy,"Asset Allocation, Tax Documents",False
9522,100,View,26.28,4,2024-10-16 10:22:13,iPad,"Premium Calculator, Account Management",False
4146,34,View,21.85,26,2025-01-17 08:29:52,Windows PC,"Automatic Transfers, Statements",False
506,27,View,50.04,14,2023-03-20 13:37:40,iPad,"Transaction History, Check Deposit",False
9959,36,Click,39.01,59,2023-11-08 18:58:42,Google Pixel,"Goal Setting, Interest Calculator, Automatic Transfers",False
7206,20,Download,38.02,54,2024-03-24 00:05:35,iPhone,Payment Schedule,True
5399,16,Click,23.72,18,2024-09-16 01:53:44,iPhone,Statements,False
3374,95,Click,32.4,5,2023-07-25 08:19:40,MacBook,"Coverage Details, Policy Documents",False
2553,6,View,41.04,43,2025-03-04 00:19:13,MacBook,"Cash Advance, Balance Transfer",True
2562,95,Apply,82.79,418,2024-09-15 05:42:35,Windows PC,Account Management,True
5121,78,Click,16.59,45,2024-09-08 14:09:14,Windows PC,Amortization Schedule,False
2086,7,Download,40.11,38,2025-01-07 19:19:40,Windows PC,"Rewards Calculator, Cash Advance",True
2084,98,View,35.7,435,2024-05-04 09:46:40,iPhone,"Premium Calculator, Claims, Policy Documents",True
1114,57,Click,24.8,27,2023-05-24 09:53:43,Android Tablet,Rate Comparison,True
2903,18,Click,43.28,30,2024-10-28 00:07:40,Samsung Galaxy,"Statements, Rewards Calculator",False
6395,84,View,34.37,4,2025-04-03 15:56:18,Samsung Galaxy,Trade,True
1472,90,Click,43.7,21,2023-07-29 02:54:49,Samsung Galaxy,"Research, Asset Allocation",True
7287,27,View,13.95,10,2024-02-02 17:46:35,Windows PC,"Transaction History, Alerts, Bill Pay",False
7417,24,Calculate,64.03,73,2024-02-04 00:43:19,Samsung Galaxy,"Check Deposit, Transaction History, Bill Pay",False
5543,23,Click,24.91,17,2024-08-18 10:21:34,Windows PC,Money Transfer,False
1802,19,Compare,35.21,210,2024-07-19 22:24:46,iPad,Statements,False
1092,93,Click,31.69,27,2025-03-26 11:45:51,iPhone,Claims,False
2245,50,Calculate,69.37,238,2023-10-18 16:11:30,Google Pixel,"Rate Comparison, Loan Calculator",True
1008,62,View,52.89,31,2023-08-08 14:00:31,Samsung Galaxy,Loan Calculator,True
6173,45,View,31.37,5,2024-02-12 03:44:22,Samsung Galaxy,"Tax Documents, Statements",False
4600,30,Click,28.62,11,2024-02-04 13:24:56,Samsung Galaxy,"Money Transfer, Bill Pay, Check Deposit",True
3830,50,View,17.52,7,2023-04-18 16:27:23,Windows PC,Documents,False
4449,71,View,34.05,8,2023-01-22 18:11:25,iPad,"Rate Comparison, Amortization Schedule, Application Status",False
8534,100,Click,4.65,5,2025-04-13 03:58:42,MacBook,"Policy Documents, Premium Calculator",False
4285,94,Click,18.48,24,2024-03-24 19:35:40,iPhone,"Policy Documents, Claims, Coverage Details",False
1331,10,View,28.63,6,2023-02-25 15:43:39,Samsung Galaxy,Payment Schedule,True
2282,39,Click,39.85,213,2023-08-27 03:16:30,Windows PC,Goal Setting,False
8614,97,Click,45.2,13,2025-02-20 19:02:55,iPhone,"Premium Calculator, Account Management",True
7458,37,View,22.09,22,2024-07-23 05:19:45,iPhone,Goal Setting,False
2612,91,View,39.8,17,2024-05-20 17:13:16,MacBook,"Account Management, Policy Documents",False
3072,99,View,24.42,37,2024-04-12 05:35:06,Samsung Galaxy,Policy Documents,False
7340,34,Click,32.21,191,2023-07-03 22:17:42,Android Tablet,"Automatic Transfers, Statements, Interest Calculator",False
5547,61,View,27.96,51,2024-06-07 09:05:52,Samsung Galaxy,"Loan Calculator, Application Status",False
4313,90,Download,59.62,72,2024-03-23 07:22:14,iPhone,Research,False
7343,47,View,10.22,9,2023-07-13 10:57:33,Android Tablet,Payment Schedule,False
3000,62,View,42.3,17,2023-08-14 13:35:52,Windows PC,"Application Status, Loan Calculator, Vehicle Valuation",False
7515,41,View,34.18,16,2023-05-24 21:11:43,Android Tablet,Automatic Transfers,True
3196,36,View,58.32,39,2024-08-15 10:09:59,Windows PC,"Interest Calculator, Statements, Tax Documents",False
16,60,View,24.52,33,2023-02-13 18:40:55,iPhone,"Loan Calculator, Payment Schedule",False
2015,46,View,27.78,9,2024-05-18 11:41:15,Samsung Galaxy,Application Status,False
8150,65,Chat,43.23,98,2024-02-18 17:30:52,iPad,Application Status,True
4174,85,Compare,46.46,137,2024-01-25 01:45:11,Google Pixel,"Tax Documents, Trade",False
2634,63,Click,47.31,7,2025-01-10 07:23:09,Samsung Galaxy,Application Status,True
17,75,Apply,69.26,342,2023-01-01 07:59:39,iPhone,"Rate Comparison, Amortization Schedule, Mortgage Calculator",True
4107,77,Click,37.52,48,2024-11-01 14:51:02,Samsung Galaxy,"Documents, Mortgage Calculator, Application Status",True
9289,18,Click,22.64,21,2023-02-09 06:51:35,MacBook,"Balance Transfer, Cash Advance",False
3198,20,View,13.64,33,2023-08-19 22:25:10,iPhone,"Cash Advance, Rewards Calculator, Statements",False
3867,6,Compare,39.18,146,2023-09-23 05:42:44,Google Pixel,"Balance Transfer, Statements, Cash Advance",False
2427,79,Click,46.9,77,2024-03-19 15:05:42,Samsung Galaxy,Mortgage Calculator,False
5917,45,Click,32.43,11,2023-09-04 21:36:28,iPhone,"Goal Setting, Tax Documents",True
9910,95,Compare,40.82,130,2023-06-28 01:49:16,Windows PC,"Premium Calculator, Claims",True
8537,45,Compare,25.02,142,2024-04-29 06:32:17,Windows PC,Goal Setting,False
1242,82,Click,36.19,12,2023-11-05 02:56:28,iPad,"Asset Allocation, Portfolio Performance",False
6586,41,View,41.38,5,2025-03-27 13:41:17,iPhone,Tax Documents,True
8953,65,Download,24.87,52,2024-07-08 03:30:32,Samsung Galaxy,"Vehicle Valuation, Application Status, Loan Calculator",False
1940,82,Compare,67.62,417,2023-06-14 06:43:01,iPhone,Asset Allocation,False
3999,46,View,14.94,17,2024-07-27 23:24:19,iPad,"Rate Comparison, Application Status, Documents",False
4474,17,Calculate,59.58,182,2024-08-15 15:34:15,iPhone,"Statements, Payment Schedule",True
9749,21,View,1.0,10,2024-02-05 00:04:41,Samsung Galaxy,Money Transfer,False
870,96,Click,33.75,74,2023-07-07 11:38:31,iPhone,"Policy Documents, Account Management, Premium Calculator",False
3001,99,Download,63.86,30,2023-10-02 01:11:28,Samsung Galaxy,"Policy Documents, Premium Calculator, Account Management",False
9672,84,View,35.87,6,2025-04-02 11:02:37,Google Pixel,Portfolio Performance,False
908,13,Click,36.42,91,2024-04-30 01:08:35,Windows PC,Statements,True
7489,69,Click,22.28,23,2023-04-30 20:10:52,Windows PC,"Loan Calculator, Application Status, Payment Schedule",True
1937,74,Click,41.76,4,2023-10-27 15:26:28,Windows PC,Application Status,False
6919,66,Click,31.37,56,2024-11-21 16:34:51,Samsung Galaxy,Application Status,False
170,36,Calculate,53.73,234,2025-02-11 13:03:42,iPhone,"Automatic Transfers, Statements",False
4033,34,Calculate,65.29,134,2023-04-10 05:16:56,MacBook,"Interest Calculator, Goal Setting",True
3490,2,Click,32.92,33,2024-02-29 08:34:26,Windows PC,"Cash Advance, Balance Transfer",True
4473,93,Click,16.45,20,2025-01-18 09:09:15,Google Pixel,"Claims, Premium Calculator, Policy Documents",True
910,75,Download,40.81,50,2024-08-21 23:06:54,Samsung Galaxy,Rate Comparison,True
4079,31,Click,16.66,9,2024-07-15 10:21:21,iPad,"Interest Calculator, Tax Documents",False
4899,97,Click,39.14,264,2025-03-24 00:58:18,iPhone,"Premium Calculator, Claims",False
9640,50,View,1.0,4,2023-05-10 19:26:56,iPhone,"Payment Schedule, Rate Comparison",False
4597,61,View,36.39,20,2025-04-06 02:06:59,iPhone,"Payment Schedule, Application Status",False
4893,60,Apply,50.63,38,2023-06-29 06:31:21,Windows PC,"Loan Calculator, Payment Schedule",True
8360,29,Apply,44.4,110,2023-02-06 02:22:12,iPhone,"Transaction History, Bill Pay, Alerts",False
2814,5,View,42.53,23,2024-10-30 18:30:55,Windows PC,"Cash Advance, Statements, Payment Schedule",True
4251,64,View,23.21,8,2024-04-29 18:36:49,iPad,"Payment Schedule, Documents, Vehicle Valuation",False
2652,66,Click,50.9,50,2023-11-04 12:02:22,Samsung Galaxy,Application Status,True
5018,59,Download,44.7,40,2024-06-14 21:28:54,MacBook,"Application Status, Payment Schedule",True
1757,41,View,24.76,13,2023-04-22 20:05:55,Windows PC,Goal Setting,False
8832,54,View,27.1,17,2023-06-05 20:36:27,Samsung Galaxy,Rate Comparison,False
9945,12,Click,35.54,5,2023-01-21 09:10:10,Google Pixel,"Payment Schedule, Cash Advance",False
5954,41,View,31.29,42,2024-05-18 13:26:25,Windows PC,Tax Documents,False
2664,69,Apply,100.0,275,2023-03-23 05:27:16,Windows PC,"Application Status, Payment Schedule",True
3459,27,View,43.05,14,2024-01-21 05:29:09,iPhone,Transaction History,False
5348,18,Apply,66.55,126,2023-02-18 16:50:07,iPhone,"Rewards Calculator, Statements",True
8200,27,View,38.48,243,2023-03-03 10:17:06,Samsung Galaxy,"Transaction History, Alerts, Bill Pay",True
5399,94,Click,22.11,95,2023-07-15 15:21:16,iPhone,"Premium Calculator, Coverage Details, Account Management",False
8100,35,Click,52.46,35,2024-07-21 03:12:05,iPhone,"Automatic Transfers, Interest Calculator, Statements",False
5375,59,Click,50.18,103,2024-04-06 11:13:26,iPad,"Payment Schedule, Rate Comparison",False
402,65,Download,41.31,118,2025-01-12 20:53:49,Samsung Galaxy,"Application Status, Vehicle Valuation",True
2454,23,Apply,85.88,150,2024-02-23 12:39:35,iPhone,"Alerts, Bill Pay",True
6646,81,View,30.11,15,2024-04-30 07:37:13,Samsung Galaxy,"Tax Documents, Trade",False
9887,58,View,48.06,7,2023-10-06 22:42:55,Google Pixel,"Loan Calculator, Payment Schedule, Application Status",False
5068,69,Download,70.92,146,2023-08-24 17:22:57,Samsung Galaxy,"Documents, Vehicle Valuation, Application Status",True
8920,48,Click,36.59,8,2023-04-27 03:00:58,Windows PC,"Application Status, Payment Schedule",False
9605,41,Chat,69.93,115,2024-03-26 05:20:43,iPad,Automatic Transfers,True
6569,22,Apply,77.85,896,2023-06-23 11:52:12,Samsung Galaxy,Bill Pay,True
628,59,Click,38.39,18,2023-11-10 23:02:28,iPad,"Payment Schedule, Documents, Application Status",True
5234,40,View,40.78,36,2025-03-10 07:44:20,Samsung Galaxy,"Tax Documents, Interest Calculator",False
5318,65,Apply,46.24,35,2024-09-21 06:56:17,Windows PC,Documents,True
1315,22,View,27.37,28,2023-07-08 22:17:44,Samsung Galaxy,Money Transfer,True
2734,97,Click,62.55,48,2025-02-02 22:22:39,iPad,Account Management,False
1011,36,Download,56.44,74,2024-11-05 20:23:50,iPad,Automatic Transfers,True
7793,78,Click,24.24,23,2023-10-22 21:17:28,Samsung Galaxy,"Documents, Mortgage Calculator",True
6318,97,View,66.08,17,2024-01-18 16:07:34,Samsung Galaxy,"Account Management, Claims, Policy Documents",True
7517,88,Click,56.3,15,2023-06-07 04:40:46,Google Pixel,Tax Documents,False
1012,65,Click,25.05,31,2024-12-07 02:54:54,iPhone,"Loan Calculator, Application Status, Vehicle Valuation",False
1936,21,Download,43.07,121,2024-06-07 20:41:56,Samsung Galaxy,"Money Transfer, Bill Pay, Check Deposit",True
6345,5,View,25.26,8,2024-11-25 00:48:28,iPhone,"Rewards Calculator, Payment Schedule, Cash Advance",False
2211,94,View,47.66,20,2024-10-03 19:58:52,iPhone,"Premium Calculator, Account Management, Claims",False
1363,85,View,1.1,101,2025-03-01 02:01:14,Samsung Galaxy,"Research, Portfolio Performance, Asset Allocation",False
6816,8,Apply,59.79,101,2023-12-07 15:14:14,Windows PC,"Rewards Calculator, Balance Transfer",True
8856,90,View,34.78,11,2023-03-18 01:57:51,MacBook,"Portfolio Performance, Asset Allocation",False
6122,70,Calculate,60.29,224,2023-10-09 18:12:29,Samsung Galaxy,"Loan Calculator, Vehicle Valuation, Payment Schedule",True
8638,79,Click,22.12,51,2024-06-20 13:47:16,MacBook,Documents,False
9494,93,Click,77.34,162,2024-06-04 09:47:40,iPhone,"Policy Documents, Account Management, Claims",True
6280,53,Download,42.04,32,2025-04-21 08:15:52,Windows PC,Application Status,True
7286,71,Click,54.18,63,2025-01-03 07:34:09,Windows PC,"Documents, Rate Comparison, Application Status",False
4676,70,View,19.25,5,2023-01-19 14:01:01,iPad,"Loan Calculator, Vehicle Valuation",False
3257,26,Chat,87.43,487,2023-04-15 02:27:57,Google Pixel,"Alerts, Transaction History, Check Deposit",True
8751,44,View,41.33,4,2023-10-17 00:58:40,Windows PC,Automatic Transfers,True
5346,56,Calculate,51.67,83,2024-09-13 20:10:02,Google Pixel,"Rate Comparison, Payment Schedule, Loan Calculator",False
4091,89,View,45.41,4,2024-04-27 15:10:25,Google Pixel,"Trade, Tax Documents, Research",False
6123,45,Apply,73.52,207,2024-10-20 13:21:32,MacBook,Goal Setting,True
3934,45,Click,40.07,12,2023-11-15 21:06:32,Samsung Galaxy,"Interest Calculator, Statements",True
8286,5,View,40.2,4,2024-02-03 06:58:52,iPhone,Rewards Calculator,True
1536,25,Click,10.84,95,2024-11-13 12:15:40,iPhone,"Money Transfer, Bill Pay",True
8841,27,Click,40.55,42,2023-04-08 14:59:51,iPhone,"Bill Pay, Money Transfer, Alerts",False
5293,27,Click,38.18,41,2023-07-09 01:53:16,Samsung Galaxy,"Bill Pay, Money Transfer, Transaction History",True
527,63,View,23.25,25,2023-07-14 01:44:02,iPhone,"Loan Calculator, Application Status",False
7881,56,Compare,29.79,43,2023-06-01 09:36:39,MacBook,"Payment Schedule, Rate Comparison, Loan Calculator",False
6115,31,View,41.94,4,2024-09-20 20:03:11,iPhone,"Tax Documents, Interest Calculator",False
6821,8,Click,21.55,30,2024-12-09 19:13:38,Samsung Galaxy,"Payment Schedule, Rewards Calculator, Cash Advance",False
4508,4,View,40.99,75,2024-01-11 05:27:25,Windows PC,"Payment Schedule, Balance Transfer",True
8538,82,Download,64.56,47,2024-08-10 03:29:00,Windows PC,"Portfolio Performance, Asset Allocation, Tax Documents",True
201,91,View,31.97,19,2025-03-14 11:52:06,iPhone,Account Management,False
9858,17,Calculate,72.17,560,2025-03-22 17:14:02,iPhone,"Balance Transfer, Payment Schedule, Cash Advance",True
2172,3,Calculate,50.11,109,2023-07-25 22:20:03,MacBook,"Balance Transfer, Cash Advance",False
4624,22,Click,25.99,11,2024-07-15 07:18:48,iPhone,"Bill Pay, Transaction History, Alerts",False
7403,28,View,45.42,171,2024-10-16 09:44:43,Samsung Galaxy,Alerts,False
5463,96,Click,39.79,21,2024-07-26 14:25:04,iPad,"Coverage Details, Claims",False
7353,33,Apply,74.48,140,2025-02-28 21:37:16,iPhone,"Automatic Transfers, Statements",False
7342,57,Click,13.9,90,2025-03-23 08:54:10,iPad,"Rate Comparison, Payment Schedule, Loan Calculator",False
9864,85,View,44.89,168,2025-01-06 12:01:07,iPad,"Tax Documents, Trade, Portfolio Performance",False
9633,67,View,72.53,55,2024-12-26 00:36:24,Samsung Galaxy,"Loan Calculator, Payment Schedule, Documents",True
3311,96,Download,45.21,49,2023-11-11 02:05:33,iPhone,Premium Calculator,True
2221,94,View,33.15,8,2023-06-11 13:12:02,Windows PC,Account Management,False
2310,23,Click,33.79,52,2024-03-16 07:38:21,iPhone,Bill Pay,False
4024,84,View,38.6,49,2024-02-20 23:47:35,Samsung Galaxy,"Asset Allocation, Trade",False
6802,57,Apply,53.97,133,2024-11-05 05:52:06,iPhone,"Loan Calculator, Documents, Rate Comparison",False
194,61,Calculate,77.07,603,2023-03-29 00:40:01,MacBook,"Vehicle Valuation, Documents",False
2753,61,Click,62.31,20,2023-05-05 04:38:40,iPhone,Application Status,True
4543,3,View,11.5,30,2024-12-21 16:53:27,Google Pixel,"Cash Advance, Balance Transfer, Statements",False
61,29,Click,34.97,5,2023-04-13 03:23:57,Samsung Galaxy,Transaction History,False
1887,75,View,20.52,19,2024-02-04 03:01:34,Windows PC,Documents,False
1963,19,View,17.56,10,2023-10-11 14:50:37,iPhone,Balance Transfer,False
6018,98,View,29.67,4,2023-04-19 21:56:29,iPhone,"Account Management, Policy Documents, Premium Calculator",True
9577,14,Download,36.42,51,2025-04-18 05:54:30,iPhone,"Rewards Calculator, Statements",False
5746,63,View,44.59,15,2023-10-30 08:53:41,iPhone,"Loan Calculator, Application Status",True
9591,17,Click,32.48,4,2023-12-28 20:53:34,iPad,"Balance Transfer, Cash Advance, Statements",False
7472,28,Click,73.48,17,2024-10-26 23:20:42,iPhone,"Alerts, Money Transfer, Check Deposit",True
4172,7,Compare,60.39,384,2025-02-16 20:37:00,iPhone,Payment Schedule,True
1761,75,Apply,41.08,133,2023-02-15 00:49:52,iPhone,"Application Status, Amortization Schedule",False
8569,52,Click,14.22,46,2025-01-25 23:14:17,MacBook,Payment Schedule,False
6025,17,Click,39.95,33,2023-07-14 21:55:30,iPhone,"Cash Advance, Rewards Calculator",False
3743,44,View,13.11,46,2024-11-13 22:19:24,Google Pixel,"Tax Documents, Interest Calculator, Statements",False
8359,86,Click,3.16,8,2025-04-28 16:26:56,iPad,Asset Allocation,False
1788,22,Apply,45.59,113,2024-09-15 12:36:43,Samsung Galaxy,"Bill Pay, Check Deposit",True
3887,43,View,37.49,19,2024-06-10 09:23:07,Samsung Galaxy,"Automatic Transfers, Tax Documents, Interest Calculator",True
452,43,Chat,72.29,135,2023-04-21 23:55:23,MacBook,Tax Documents,True
9712,86,View,27.32,13,2025-02-20 20:03:07,iPhone,Tax Documents,False
3646,77,Click,36.95,20,2024-01-16 01:04:13,Windows PC,"Mortgage Calculator, Amortization Schedule, Documents",False
8241,34,View,56.28,15,2023-02-07 18:52:59,iPhone,"Automatic Transfers, Interest Calculator",False
8066,73,Click,31.19,69,2024-04-07 12:24:27,iPad,"Amortization Schedule, Rate Comparison",False
7081,85,View,47.91,41,2023-10-14 09:08:14,iPad,Research,False
6048,12,Compare,37.69,174,2023-11-20 10:34:18,Samsung Galaxy,"Statements, Balance Transfer, Payment Schedule",False
2116,17,View,30.27,34,2024-08-10 18:55:39,Android Tablet,"Balance Transfer, Cash Advance, Payment Schedule",True
3377,64,Compare,37.94,487,2023-09-10 05:54:08,MacBook,"Vehicle Valuation, Documents, Payment Schedule",False
594,8,Click,42.16,2,2024-05-20 17:33:01,Samsung Galaxy,"Balance Transfer, Rewards Calculator",False
5844,61,Download,61.29,224,2024-06-21 12:48:37,Google Pixel,"Application Status, Payment Schedule",False
4960,87,View,31.18,4,2023-09-12 16:16:20,MacBook,"Research, Trade, Portfolio Performance",True
6842,58,Download,50.0,47,2023-02-02 13:02:45,iPhone,"Documents, Payment Schedule, Application Status",False
3309,79,View,73.38,78,2023-01-06 05:19:50,iPhone,Application Status,True
1748,31,View,44.79,29,2023-03-04 20:56:10,Windows PC,"Statements, Interest Calculator, Goal Setting",True
2182,97,View,31.68,2,2024-03-05 16:37:44,Samsung Galaxy,"Premium Calculator, Account Management, Policy Documents",False
6119,98,View,12.3,23,2024-10-18 00:10:29,iPhone,Coverage Details,False
7068,85,Apply,45.43,107,2024-06-04 00:46:37,Google Pixel,"Tax Documents, Portfolio Performance",True
4555,86,Apply,97.79,317,2024-09-02 05:42:36,Samsung Galaxy,"Tax Documents, Portfolio Performance",True
2933,81,Click,17.85,45,2023-04-22 16:41:49,Windows PC,"Portfolio Performance, Research, Asset Allocation",False
4095,35,Calculate,43.02,98,2025-01-22 09:38:31,Samsung Galaxy,"Tax Documents, Automatic Transfers, Statements",False
3287,55,Download,34.46,41,2024-07-13 12:59:58,Google Pixel,"Payment Schedule, Loan Calculator, Documents",False
631,62,View,52.59,8,2023-02-04 22:11:02,iPhone,"Payment Schedule, Vehicle Valuation, Loan Calculator",True
4183,42,View,33.11,17,2025-01-23 02:06:57,Windows PC,"Tax Documents, Goal Setting",False
1063,52,View,44.75,39,2023-06-01 03:50:32,Google Pixel,"Rate Comparison, Application Status",True
3210,56,View,31.95,8,2025-01-27 07:26:29,iPad,"Payment Schedule, Application Status",False
8040,5,Download,40.39,44,2024-10-15 11:43:27,iPad,Balance Transfer,False
5209,30,Calculate,63.09,94,2023-07-26 22:48:17,MacBook,"Bill Pay, Money Transfer",True
5264,32,View,34.23,41,2024-05-23 09:16:53,iPad,"Automatic Transfers, Goal Setting",True
1501,66,Click,33.17,14,2023-04-21 16:57:25,Windows PC,"Application Status, Payment Schedule, Documents",True
2669,11,View,45.92,34,2023-09-12 19:51:54,MacBook,"Cash Advance, Balance Transfer",True
9015,29,Click,1.0,34,2023-09-04 10:40:05,Google Pixel,"Alerts, Bill Pay, Money Transfer",False
3563,40,Click,45.02,9,2025-02-01 04:37:21,iPhone,Interest Calculator,False
3758,55,Click,41.08,27,2023-08-03 02:00:01,iPad,"Loan Calculator, Payment Schedule, Application Status",False
3074,78,Click,37.02,3,2025-01-20 19:04:28,Samsung Galaxy,"Documents, Mortgage Calculator, Application Status",False
1417,75,Calculate,58.3,353,2024-05-15 23:43:08,Windows PC,"Application Status, Mortgage Calculator, Rate Comparison",False
7916,33,View,51.24,28,2023-06-18 06:19:19,Windows PC,"Goal Setting, Statements, Automatic Transfers",True
9650,14,Apply,66.94,333,2023-09-06 22:47:30,iPhone,Cash Advance,True
1136,63,Download,41.93,45,2024-09-13 00:52:38,Samsung Galaxy,Loan Calculator,True
3555,84,Click,62.48,19,2024-04-02 00:33:08,Samsung Galaxy,Trade,False
7533,50,View,29.85,8,2023-07-03 12:39:43,Samsung Galaxy,Loan Calculator,True
4916,48,View,23.82,23,2024-08-14 19:32:28,Samsung Galaxy,"Documents, Rate Comparison, Payment Schedule",False
